fecha,sku,demanda_unidades,precio_clp,insumo_critico,promocion,indice_estres_insumos,lead_time_dias,inventario_unidades,quiebre_stock,dia_semana,mes,año,procedencia_primaria,precio_unitario_primario_clp,procedencia_secundaria,precio_unitario_secundario_clp
2024-12-07,NotMilk,1452,2265,proteina de arveja,0,0.401,36,12684,0,5,12,2024,Canada,1639,Estados Unidos,2553
2024-12-08,NotMilk,1098,2265,proteina de arveja,0,0.341,35,11232,0,6,12,2024,Canada,1639,Estados Unidos,2553
2024-12-09,NotMilk,994,2265,proteina de arveja,0,0.422,37,10134,0,0,12,2024,Canada,1639,Estados Unidos,2553
2024-12-10,NotMilk,1090,2265,proteina de arveja,0,0.499,39,9140,0,1,12,2024,Canada,1639,Estados Unidos,2553
2024-12-11,NotMilk,1257,2265,proteina de arveja,1,0.355,34,8050,0,2,12,2024,Canada,1639,Estados Unidos,2553
2024-12-12,NotMilk,1334,2265,proteina de arveja,0,0.355,38,6793,0,3,12,2024,Canada,1639,Estados Unidos,2553
2024-12-13,NotMilk,1548,2265,proteina de arveja,0,0.344,36,5459,0,4,12,2024,Canada,1639,Estados Unidos,2553
2024-12-14,NotMilk,1311,2265,proteina de arveja,0,0.418,34,3911,0,5,12,2024,Canada,1639,Estados Unidos,2553
2024-12-15,NotMilk,1297,2265,proteina de arveja,0,0.399,35,2600,0,6,12,2024,Canada,1639,Estados Unidos,2553
2024-12-16,NotMilk,984,2265,proteina de arveja,0,0.363,35,1303,0,0,12,2024,Canada,1639,Estados Unidos,2553
2024-12-17,NotMilk,1092,2265,proteina de arveja,0,0.319,36,319,0,1,12,2024,Canada,1639,Estados Unidos,2553
2024-12-18,NotMilk,1131,2265,proteina de arveja,0,0.363,40,0,1,2,12,2024,Canada,1639,Estados Unidos,2553
2024-12-19,NotMilk,1727,2265,proteina de arveja,1,0.275,36,0,1,3,12,2024,Canada,1639,Estados Unidos,2553
2024-12-20,NotMilk,1322,2265,proteina de arveja,0,0.354,35,0,1,4,12,2024,Canada,1639,Estados Unidos,2553
2024-12-21,NotMilk,1201,2265,proteina de arveja,0,0.384,37,0,1,5,12,2024,Canada,1639,Estados Unidos,2553
2024-12-22,NotMilk,1308,2265,proteina de arveja,0,0.272,35,0,1,6,12,2024,Canada,1639,Estados Unidos,2553
2024-12-23,NotMilk,925,2265,proteina de arveja,0,0.252,36,0,1,0,12,2024,Canada,1639,Estados Unidos,2553
2024-12-24,NotMilk,1026,2265,proteina de arveja,0,0.402,38,0,1,1,12,2024,Canada,1639,Estados Unidos,2553
2024-12-25,NotMilk,1223,2265,proteina de arveja,0,0.286,38,0,1,2,12,2024,Canada,1639,Estados Unidos,2553
2024-12-26,NotMilk,1704,2265,proteina de arveja,1,0.368,36,0,1,3,12,2024,Canada,1639,Estados Unidos,2553
2024-12-27,NotMilk,1645,2265,proteina de arveja,0,0.297,39,0,1,4,12,2024,Canada,1639,Estados Unidos,2553
2024-12-28,NotMilk,1531,2265,proteina de arveja,0,0.291,37,0,1,5,12,2024,Canada,1639,Estados Unidos,2553
2024-12-29,NotMilk,1216,2265,proteina de arveja,0,0.315,34,0,1,6,12,2024,Canada,1639,Estados Unidos,2553
2024-12-30,NotMilk,1133,2265,proteina de arveja,0,0.243,39,0,1,0,12,2024,Canada,1639,Estados Unidos,2553
2024-12-31,NotMilk,1070,2265,proteina de arveja,0,0.288,36,0,1,1,12,2024,Canada,1639,Estados Unidos,2553
2025-01-01,NotMilk,1013,2367,proteina de arveja,0,0.256,33,0,1,2,1,2025,Canada,1639,Estados Unidos,2553
2025-01-02,NotMilk,1227,2367,proteina de arveja,0,0.204,38,0,1,3,1,2025,Canada,1639,Estados Unidos,2553
2025-01-03,NotMilk,1386,2367,proteina de arveja,0,0.281,40,0,1,4,1,2025,Canada,1639,Estados Unidos,2553
2025-01-04,NotMilk,1498,2367,proteina de arveja,1,0.245,35,0,1,5,1,2025,Canada,1639,Estados Unidos,2553
2025-01-05,NotMilk,1313,2367,proteina de arveja,0,0.245,34,0,1,6,1,2025,Canada,1639,Estados Unidos,2553
2025-01-06,NotMilk,1553,2367,proteina de arveja,1,0.187,34,0,1,0,1,2025,Canada,1639,Estados Unidos,2553
2025-01-07,NotMilk,948,2367,proteina de arveja,0,0.322,37,0,1,1,1,2025,Canada,1639,Estados Unidos,2553
2025-01-08,NotMilk,1219,2367,proteina de arveja,0,0.281,38,0,1,2,1,2025,Canada,1639,Estados Unidos,2553
2025-01-09,NotMilk,1428,2367,proteina de arveja,0,0.28,36,0,1,3,1,2025,Canada,1639,Estados Unidos,2553
2025-01-10,NotMilk,1504,2367,proteina de arveja,0,0.211,35,0,1,4,1,2025,Canada,1639,Estados Unidos,2553
2025-01-11,NotMilk,1429,2367,proteina de arveja,0,0.135,37,0,1,5,1,2025,Canada,1639,Estados Unidos,2553
2025-01-12,NotMilk,1393,2367,proteina de arveja,0,0.315,35,41071,0,6,1,2025,Canada,1639,Estados Unidos,2553
2025-01-13,NotMilk,1235,2367,proteina de arveja,0,0.209,37,39678,0,0,1,2025,Canada,1639,Estados Unidos,2553
2025-01-14,NotMilk,1140,2367,proteina de arveja,0,0.17,33,59693,0,1,1,2025,Canada,1639,Estados Unidos,2553
2025-01-15,NotMilk,1121,2367,proteina de arveja,0,0.224,36,79803,0,2,1,2025,Canada,1639,Estados Unidos,2553
2025-01-16,NotMilk,1403,2367,proteina de arveja,0,0.257,35,78682,0,3,1,2025,Canada,1639,Estados Unidos,2553
2025-01-17,NotMilk,1644,2367,proteina de arveja,0,0.194,34,98529,0,4,1,2025,Canada,1639,Estados Unidos,2553
2025-01-18,NotMilk,1419,2367,proteina de arveja,0,0.255,34,139385,0,5,1,2025,Canada,1639,Estados Unidos,2553
2025-01-19,NotMilk,1577,2367,proteina de arveja,0,0.241,38,180466,0,6,1,2025,Canada,1639,Estados Unidos,2553
2025-01-20,NotMilk,1139,2367,proteina de arveja,0,0.13,32,200139,0,0,1,2025,Canada,1639,Estados Unidos,2553
2025-01-21,NotMilk,1131,2367,proteina de arveja,0,0.146,32,199000,0,1,1,2025,Canada,1639,Estados Unidos,2553
2025-01-22,NotMilk,1152,2367,proteina de arveja,0,0.225,39,219119,0,2,1,2025,Canada,1639,Estados Unidos,2553
2025-01-23,NotMilk,1416,2367,proteina de arveja,0,0.038,34,217967,0,3,1,2025,Canada,1639,Estados Unidos,2553
2025-01-24,NotMilk,1309,2367,proteina de arveja,0,0.163,29,259051,0,4,1,2025,Canada,1639,Estados Unidos,2553
2025-01-25,NotMilk,1444,2367,proteina de arveja,0,0.096,32,257742,0,5,1,2025,Canada,1639,Estados Unidos,2553
2025-01-26,NotMilk,1249,2367,proteina de arveja,0,0.142,30,277548,0,6,1,2025,Canada,1639,Estados Unidos,2553
2025-01-27,NotMilk,1217,2367,proteina de arveja,0,0.148,32,318799,0,0,1,2025,Canada,1639,Estados Unidos,2553
2025-01-28,NotMilk,1233,2367,proteina de arveja,0,0.143,27,338832,0,1,1,2025,Canada,1639,Estados Unidos,2553
2025-01-29,NotMilk,1296,2367,proteina de arveja,0,0.131,33,337599,0,2,1,2025,Canada,1639,Estados Unidos,2553
2025-01-30,NotMilk,1141,2367,proteina de arveja,0,0.102,31,336303,0,3,1,2025,Canada,1639,Estados Unidos,2553
2025-01-31,NotMilk,1789,2367,proteina de arveja,0,0.27,35,377662,0,4,1,2025,Canada,1639,Estados Unidos,2553
2025-02-01,NotMilk,1563,2367,proteina de arveja,0,0.247,32,418373,0,5,2,2025,Canada,1639,Estados Unidos,2553
2025-02-02,NotMilk,1297,2367,proteina de arveja,0,0.095,33,416810,0,6,2,2025,Canada,1639,Estados Unidos,2553
2025-02-03,NotMilk,1232,2367,proteina de arveja,0,0.231,34,458013,0,0,2,2025,Canada,1639,Estados Unidos,2553
2025-02-04,NotMilk,1170,2367,proteina de arveja,0,0.131,37,478031,0,1,2,2025,Canada,1639,Estados Unidos,2553
2025-02-05,NotMilk,1178,2367,proteina de arveja,0,0.157,37,498111,0,2,2,2025,Canada,1639,Estados Unidos,2553
2025-02-06,NotMilk,1443,2367,proteina de arveja,0,0.147,35,496933,0,3,2,2025,Canada,1639,Estados Unidos,2553
2025-02-07,NotMilk,1477,2367,proteina de arveja,0,0.117,33,516740,0,4,2,2025,Canada,1639,Estados Unidos,2553
2025-02-08,NotMilk,1490,2367,proteina de arveja,0,0.199,38,557763,0,5,2,2025,Canada,1639,Estados Unidos,2553
2025-02-09,NotMilk,1318,2367,proteina de arveja,0,0.157,31,598773,0,6,2,2025,Canada,1639,Estados Unidos,2553
2025-02-10,NotMilk,1086,2367,proteina de arveja,0,0.127,31,597455,0,0,2,2025,Canada,1639,Estados Unidos,2553
2025-02-11,NotMilk,1176,2367,proteina de arveja,0,0.086,33,596369,0,1,2,2025,Canada,1639,Estados Unidos,2553
2025-02-12,NotMilk,1312,2367,proteina de arveja,0,0.108,38,616443,0,2,2,2025,Canada,1639,Estados Unidos,2553
2025-02-13,NotMilk,1490,2367,proteina de arveja,0,0.071,32,636381,0,3,2,2025,Canada,1639,Estados Unidos,2553
2025-02-14,NotMilk,1665,2367,proteina de arveja,0,0.155,33,677391,0,4,2,2025,Canada,1639,Estados Unidos,2553
2025-02-15,NotMilk,1590,2367,proteina de arveja,0,0.096,30,696976,0,5,2,2025,Canada,1639,Estados Unidos,2553
2025-02-16,NotMilk,1343,2367,proteina de arveja,0,0.145,36,695386,0,6,2,2025,Canada,1639,Estados Unidos,2553
2025-02-17,NotMilk,1316,2367,proteina de arveja,0,0.228,37,715293,0,0,2,2025,Canada,1639,Estados Unidos,2553
2025-02-18,NotMilk,1042,2367,proteina de arveja,0,0.222,36,713977,0,1,2,2025,Canada,1639,Estados Unidos,2553
2025-02-19,NotMilk,1169,2367,proteina de arveja,0,0.162,33,712935,0,2,2,2025,Canada,1639,Estados Unidos,2553
2025-02-20,NotMilk,1327,2367,proteina de arveja,0,0.162,33,711766,0,3,2,2025,Canada,1639,Estados Unidos,2553
2025-02-21,NotMilk,2304,2367,proteina de arveja,1,0.263,33,710439,0,4,2,2025,Canada,1639,Estados Unidos,2553
2025-02-22,NotMilk,1673,2367,proteina de arveja,0,0.198,35,708135,0,5,2,2025,Canada,1639,Estados Unidos,2553
2025-02-23,NotMilk,1463,2367,proteina de arveja,0,0.159,32,706462,0,6,2,2025,Canada,1639,Estados Unidos,2553
2025-02-24,NotMilk,1343,2367,proteina de arveja,0,0.107,31,704999,0,0,2,2025,Canada,1639,Estados Unidos,2553
2025-02-25,NotMilk,1090,2367,proteina de arveja,0,0.201,34,703656,0,1,2,2025,Canada,1639,Estados Unidos,2553
2025-02-26,NotMilk,1298,2367,proteina de arveja,0,0.226,34,702566,0,2,2,2025,Canada,1639,Estados Unidos,2553
2025-02-27,NotMilk,1426,2367,proteina de arveja,0,0.157,33,701268,0,3,2,2025,Canada,1639,Estados Unidos,2553
2025-02-28,NotMilk,2173,2367,proteina de arveja,1,0.207,35,699842,0,4,2,2025,Canada,1639,Estados Unidos,2553
2025-03-01,NotMilk,1544,2367,proteina de arveja,0,0.178,34,697669,0,5,3,2025,Canada,1639,Estados Unidos,2553
2025-03-02,NotMilk,1713,2367,proteina de arveja,1,0.192,34,696125,0,6,3,2025,Canada,1639,Estados Unidos,2553
2025-03-03,NotMilk,1292,2367,proteina de arveja,0,0.081,33,694412,0,0,3,2025,Canada,1639,Estados Unidos,2553
2025-03-04,NotMilk,1255,2367,proteina de arveja,0,0.198,32,693120,0,1,3,2025,Canada,1639,Estados Unidos,2553
2025-03-05,NotMilk,1196,2367,proteina de arveja,0,0.263,35,691865,0,2,3,2025,Canada,1639,Estados Unidos,2553
2025-03-06,NotMilk,1433,2367,proteina de arveja,0,0.187,35,690669,0,3,3,2025,Canada,1639,Estados Unidos,2553
2025-03-07,NotMilk,1438,2367,proteina de arveja,0,0.226,32,689236,0,4,3,2025,Canada,1639,Estados Unidos,2553
2025-03-08,NotMilk,1246,2367,proteina de arveja,0,0.191,36,687798,0,5,3,2025,Canada,1639,Estados Unidos,2553
2025-03-09,NotMilk,1430,2367,proteina de arveja,0,0.252,33,686552,0,6,3,2025,Canada,1639,Estados Unidos,2553
2025-03-10,NotMilk,1296,2367,proteina de arveja,0,0.228,35,685122,0,0,3,2025,Canada,1639,Estados Unidos,2553
2025-03-11,NotMilk,1195,2367,proteina de arveja,0,0.197,37,683826,0,1,3,2025,Canada,1639,Estados Unidos,2553
2025-03-12,NotMilk,1064,2367,proteina de arveja,0,0.316,38,682631,0,2,3,2025,Canada,1639,Estados Unidos,2553
2025-03-13,NotMilk,1396,2367,proteina de arveja,0,0.301,36,681567,0,3,3,2025,Canada,1639,Estados Unidos,2553
2025-03-14,NotMilk,1289,2367,proteina de arveja,0,0.23,34,680171,0,4,3,2025,Canada,1639,Estados Unidos,2553
2025-03-15,NotMilk,1722,2367,proteina de arveja,0,0.291,37,678882,0,5,3,2025,Canada,1639,Estados Unidos,2553
2025-03-16,NotMilk,1281,2367,proteina de arveja,0,0.299,37,677160,0,6,3,2025,Canada,1639,Estados Unidos,2553
2025-03-17,NotMilk,1355,2367,proteina de arveja,0,0.31,34,675879,0,0,3,2025,Canada,1639,Estados Unidos,2553
2025-03-18,NotMilk,1254,2367,proteina de arveja,0,0.199,33,674524,0,1,3,2025,Canada,1639,Estados Unidos,2553
2025-03-19,NotMilk,1164,2367,proteina de arveja,0,0.34,32,673270,0,2,3,2025,Canada,1639,Estados Unidos,2553
2025-03-20,NotMilk,1300,2367,proteina de arveja,0,0.267,36,672106,0,3,3,2025,Canada,1639,Estados Unidos,2553
2025-03-21,NotMilk,1602,2367,proteina de arveja,0,0.283,35,670806,0,4,3,2025,Canada,1639,Estados Unidos,2553
2025-03-22,NotMilk,1439,2367,proteina de arveja,0,0.439,40,669204,0,5,3,2025,Canada,1639,Estados Unidos,2553
2025-03-23,NotMilk,1406,2367,proteina de arveja,0,0.328,37,667765,0,6,3,2025,Canada,1639,Estados Unidos,2553
2025-03-24,NotMilk,1176,2367,proteina de arveja,0,0.3,38,666359,0,0,3,2025,Canada,1639,Estados Unidos,2553
2025-03-25,NotMilk,1329,2367,proteina de arveja,1,0.215,33,665183,0,1,3,2025,Canada,1639,Estados Unidos,2553
2025-03-26,NotMilk,1023,2367,proteina de arveja,0,0.401,39,663854,0,2,3,2025,Canada,1639,Estados Unidos,2553
2025-03-27,NotMilk,1445,2367,proteina de arveja,0,0.27,34,662831,0,3,3,2025,Canada,1639,Estados Unidos,2553
2025-03-28,NotMilk,1477,2367,proteina de arveja,0,0.293,37,661386,0,4,3,2025,Canada,1639,Estados Unidos,2553
2025-03-29,NotMilk,1463,2367,proteina de arveja,0,0.333,33,659909,0,5,3,2025,Canada,1639,Estados Unidos,2553
2025-03-30,NotMilk,1460,2367,proteina de arveja,0,0.426,38,658446,0,6,3,2025,Canada,1639,Estados Unidos,2553
2025-03-31,NotMilk,1799,2367,proteina de arveja,1,0.4,33,656986,0,0,3,2025,Canada,1639,Estados Unidos,2553
2025-04-01,NotMilk,1123,2367,proteina de arveja,0,0.359,36,655187,0,1,4,2025,Canada,1639,Estados Unidos,2553
2025-04-02,NotMilk,1200,2367,proteina de arveja,0,0.388,38,654064,0,2,4,2025,Canada,1639,Estados Unidos,2553
2025-04-03,NotMilk,1462,2367,proteina de arveja,0,0.349,35,652864,0,3,4,2025,Canada,1639,Estados Unidos,2553
2025-04-04,NotMilk,1365,2367,proteina de arveja,0,0.391,35,651402,0,4,4,2025,Canada,1639,Estados Unidos,2553
2025-04-05,NotMilk,1542,2367,proteina de arveja,0,0.394,38,650037,0,5,4,2025,Canada,1639,Estados Unidos,2553
2025-04-06,NotMilk,1429,2367,proteina de arveja,0,0.444,37,648495,0,6,4,2025,Canada,1639,Estados Unidos,2553
2025-04-07,NotMilk,1265,2367,proteina de arveja,0,0.449,36,647066,0,0,4,2025,Canada,1639,Estados Unidos,2553
2025-04-08,NotMilk,959,2367,proteina de arveja,0,0.431,37,645801,0,1,4,2025,Canada,1639,Estados Unidos,2553
2025-04-09,NotMilk,1146,2367,proteina de arveja,0,0.393,42,644842,0,2,4,2025,Canada,1639,Estados Unidos,2553
2025-04-10,NotMilk,1291,2367,proteina de arveja,0,0.454,40,643696,0,3,4,2025,Canada,1639,Estados Unidos,2553
2025-04-11,NotMilk,1525,2367,proteina de arveja,0,0.417,39,642405,0,4,4,2025,Canada,1639,Estados Unidos,2553
2025-04-12,NotMilk,1554,2367,proteina de arveja,0,0.373,37,640880,0,5,4,2025,Canada,1639,Estados Unidos,2553
2025-04-13,NotMilk,1513,2367,proteina de arveja,0,0.411,37,639326,0,6,4,2025,Canada,1639,Estados Unidos,2553
2025-04-14,NotMilk,1138,2367,proteina de arveja,0,0.441,32,637813,0,0,4,2025,Canada,1639,Estados Unidos,2553
2025-04-15,NotMilk,1075,2367,proteina de arveja,0,0.486,36,636675,0,1,4,2025,Canada,1639,Estados Unidos,2553
2025-04-16,NotMilk,1314,2367,proteina de arveja,0,0.436,36,635600,0,2,4,2025,Canada,1639,Estados Unidos,2553
2025-04-17,NotMilk,1402,2367,proteina de arveja,0,0.389,33,634286,0,3,4,2025,Canada,1639,Estados Unidos,2553
2025-04-18,NotMilk,1643,2367,proteina de arveja,0,0.457,35,632884,0,4,4,2025,Canada,1639,Estados Unidos,2553
2025-04-19,NotMilk,1509,2367,proteina de arveja,0,0.463,34,631241,0,5,4,2025,Canada,1639,Estados Unidos,2553
2025-04-20,NotMilk,1208,2367,proteina de arveja,0,0.471,38,629732,0,6,4,2025,Canada,1639,Estados Unidos,2553
2025-04-21,NotMilk,1042,2367,proteina de arveja,0,0.511,40,628524,0,0,4,2025,Canada,1639,Estados Unidos,2553
2025-04-22,NotMilk,966,2367,proteina de arveja,0,0.52,40,627482,0,1,4,2025,Canada,1639,Estados Unidos,2553
2025-04-23,NotMilk,1248,2367,proteina de arveja,0,0.442,38,626516,0,2,4,2025,Canada,1639,Estados Unidos,2553
2025-04-24,NotMilk,1477,2367,proteina de arveja,0,0.445,35,625268,0,3,4,2025,Canada,1639,Estados Unidos,2553
2025-04-25,NotMilk,1685,2367,proteina de arveja,0,0.426,33,623791,0,4,4,2025,Canada,1639,Estados Unidos,2553
2025-04-26,NotMilk,1549,2367,proteina de arveja,0,0.516,35,622106,0,5,4,2025,Canada,1639,Estados Unidos,2553
2025-04-27,NotMilk,1431,2367,proteina de arveja,0,0.556,36,620557,0,6,4,2025,Canada,1639,Estados Unidos,2553
2025-04-28,NotMilk,1094,2367,proteina de arveja,0,0.47,36,619126,0,0,4,2025,Canada,1639,Estados Unidos,2553
2025-04-29,NotMilk,984,2367,proteina de arveja,0,0.476,37,618032,0,1,4,2025,Canada,1639,Estados Unidos,2553
2025-04-30,NotMilk,1244,2367,proteina de arveja,0,0.564,37,617048,0,2,4,2025,Canada,1639,Estados Unidos,2553
2025-05-01,NotMilk,1369,2367,proteina de arveja,0,0.518,39,615804,0,3,5,2025,Canada,1639,Estados Unidos,2553
2025-05-02,NotMilk,1454,2367,proteina de arveja,0,0.516,38,614435,0,4,5,2025,Canada,1639,Estados Unidos,2553
2025-05-03,NotMilk,1469,2367,proteina de arveja,0,0.436,37,612981,0,5,5,2025,Canada,1639,Estados Unidos,2553
2025-05-04,NotMilk,1593,2367,proteina de arveja,1,0.531,41,611512,0,6,5,2025,Canada,1639,Estados Unidos,2553
2025-05-05,NotMilk,1242,2367,proteina de arveja,0,0.451,35,609919,0,0,5,2025,Canada,1639,Estados Unidos,2553
2025-05-06,NotMilk,1174,2367,proteina de arveja,0,0.442,38,608677,0,1,5,2025,Canada,1639,Estados Unidos,2553
2025-05-07,NotMilk,1193,2367,proteina de arveja,0,0.482,38,607503,0,2,5,2025,Canada,1639,Estados Unidos,2553
2025-05-08,NotMilk,1388,2367,proteina de arveja,0,0.47,37,606310,0,3,5,2025,Canada,1639,Estados Unidos,2553
2025-05-09,NotMilk,1472,2367,proteina de arveja,0,0.489,40,604922,0,4,5,2025,Canada,1639,Estados Unidos,2553
2025-05-10,NotMilk,1346,2367,proteina de arveja,0,0.428,39,603450,0,5,5,2025,Canada,1639,Estados Unidos,2553
2025-05-11,NotMilk,1688,2367,proteina de arveja,1,0.548,37,602104,0,6,5,2025,Canada,1639,Estados Unidos,2553
2025-05-12,NotMilk,981,2367,proteina de arveja,0,0.556,38,600416,0,0,5,2025,Canada,1639,Estados Unidos,2553
2025-05-13,NotMilk,1131,2367,proteina de arveja,0,0.401,37,599435,0,1,5,2025,Canada,1639,Estados Unidos,2553
2025-05-14,NotMilk,1013,2367,proteina de arveja,0,0.547,38,598304,0,2,5,2025,Canada,1639,Estados Unidos,2553
2025-05-15,NotMilk,1303,2367,proteina de arveja,0,0.456,39,597291,0,3,5,2025,Canada,1639,Estados Unidos,2553
2025-05-16,NotMilk,1291,2367,proteina de arveja,0,0.539,39,595988,0,4,5,2025,Canada,1639,Estados Unidos,2553
2025-05-17,NotMilk,1429,2367,proteina de arveja,0,0.491,42,594697,0,5,5,2025,Canada,1639,Estados Unidos,2553
2025-05-18,NotMilk,1231,2367,proteina de arveja,0,0.494,35,593268,0,6,5,2025,Canada,1639,Estados Unidos,2553
2025-05-19,NotMilk,943,2367,proteina de arveja,0,0.482,38,592037,0,0,5,2025,Canada,1639,Estados Unidos,2553
2025-05-20,NotMilk,1055,2367,proteina de arveja,0,0.55,37,591094,0,1,5,2025,Canada,1639,Estados Unidos,2553
2025-05-21,NotMilk,1045,2367,proteina de arveja,0,0.425,38,590039,0,2,5,2025,Canada,1639,Estados Unidos,2553
2025-05-22,NotMilk,1334,2367,proteina de arveja,0,0.515,35,588994,0,3,5,2025,Canada,1639,Estados Unidos,2553
2025-05-23,NotMilk,1355,2367,proteina de arveja,0,0.537,39,587660,0,4,5,2025,Canada,1639,Estados Unidos,2553
2025-05-24,NotMilk,1381,2367,proteina de arveja,0,0.515,37,586305,0,5,5,2025,Canada,1639,Estados Unidos,2553
2025-05-25,NotMilk,1115,2367,proteina de arveja,0,0.592,38,584924,0,6,5,2025,Canada,1639,Estados Unidos,2553
2025-05-26,NotMilk,1007,2367,proteina de arveja,0,0.446,34,583809,0,0,5,2025,Canada,1639,Estados Unidos,2553
2025-05-27,NotMilk,962,2367,proteina de arveja,0,0.517,37,582802,0,1,5,2025,Canada,1639,Estados Unidos,2553
2025-05-28,NotMilk,1145,2367,proteina de arveja,0,0.461,40,581840,0,2,5,2025,Canada,1639,Estados Unidos,2553
2025-05-29,NotMilk,1382,2367,proteina de arveja,0,0.524,38,580695,0,3,5,2025,Canada,1639,Estados Unidos,2553
2025-05-30,NotMilk,1239,2367,proteina de arveja,0,0.458,39,579313,0,4,5,2025,Canada,1639,Estados Unidos,2553
2025-05-31,NotMilk,1421,2367,proteina de arveja,0,0.435,41,578074,0,5,5,2025,Canada,1639,Estados Unidos,2553
2025-06-01,NotMilk,975,2367,proteina de arveja,0,0.516,39,576653,0,6,6,2025,Canada,1639,Estados Unidos,2553
2025-06-02,NotMilk,934,2367,proteina de arveja,0,0.422,36,575678,0,0,6,2025,Canada,1639,Estados Unidos,2553
2025-06-03,NotMilk,901,2367,proteina de arveja,0,0.371,37,574744,0,1,6,2025,Canada,1639,Estados Unidos,2553
2025-06-04,NotMilk,934,2367,proteina de arveja,0,0.412,36,573843,0,2,6,2025,Canada,1639,Estados Unidos,2553
2025-06-05,NotMilk,1357,2367,proteina de arveja,1,0.464,37,572909,0,3,6,2025,Canada,1639,Estados Unidos,2553
2025-06-06,NotMilk,1337,2367,proteina de arveja,0,0.497,35,571552,0,4,6,2025,Canada,1639,Estados Unidos,2553
2025-06-07,NotMilk,1257,2367,proteina de arveja,0,0.429,39,570215,0,5,6,2025,Canada,1639,Estados Unidos,2553
2025-06-08,NotMilk,1188,2367,proteina de arveja,0,0.484,37,568958,0,6,6,2025,Canada,1639,Estados Unidos,2553
2025-06-09,NotMilk,1065,2367,proteina de arveja,0,0.345,37,567770,0,0,6,2025,Canada,1639,Estados Unidos,2553
2025-06-10,NotMilk,973,2367,proteina de arveja,0,0.385,35,566705,0,1,6,2025,Canada,1639,Estados Unidos,2553
2025-06-11,NotMilk,1077,2367,proteina de arveja,0,0.388,38,565732,0,2,6,2025,Canada,1639,Estados Unidos,2553
2025-06-12,NotMilk,1525,2367,proteina de arveja,1,0.391,35,564655,0,3,6,2025,Canada,1639,Estados Unidos,2553
2025-06-13,NotMilk,1144,2367,proteina de arveja,0,0.395,36,563130,0,4,6,2025,Canada,1639,Estados Unidos,2553
2025-06-14,NotMilk,1355,2367,proteina de arveja,0,0.42,39,561986,0,5,6,2025,Canada,1639,Estados Unidos,2553
2025-06-15,NotMilk,1073,2367,proteina de arveja,0,0.358,38,560631,0,6,6,2025,Canada,1639,Estados Unidos,2553
2025-06-16,NotMilk,912,2367,proteina de arveja,0,0.381,37,559558,0,0,6,2025,Canada,1639,Estados Unidos,2553
2025-06-17,NotMilk,918,2367,proteina de arveja,0,0.366,33,558646,0,1,6,2025,Canada,1639,Estados Unidos,2553
2025-06-18,NotMilk,926,2367,proteina de arveja,0,0.316,42,557728,0,2,6,2025,Canada,1639,Estados Unidos,2553
2025-06-19,NotMilk,1098,2367,proteina de arveja,0,0.351,40,556802,0,3,6,2025,Canada,1639,Estados Unidos,2553
2025-06-20,NotMilk,1270,2367,proteina de arveja,0,0.343,38,555704,0,4,6,2025,Canada,1639,Estados Unidos,2553
2025-06-21,NotMilk,1255,2367,proteina de arveja,0,0.336,35,554434,0,5,6,2025,Canada,1639,Estados Unidos,2553
2025-06-22,NotMilk,1021,2367,proteina de arveja,0,0.34,36,553179,0,6,6,2025,Canada,1639,Estados Unidos,2553
2025-06-23,NotMilk,1231,2367,proteina de arveja,1,0.336,35,552158,0,0,6,2025,Canada,1639,Estados Unidos,2553
2025-06-24,NotMilk,988,2367,proteina de arveja,0,0.305,38,550927,0,1,6,2025,Canada,1639,Estados Unidos,2553
2025-06-25,NotMilk,1016,2367,proteina de arveja,0,0.384,37,549939,0,2,6,2025,Canada,1639,Estados Unidos,2553
